------------------------------------------------------------------------------------------------------------------------
Vector testing report
Params:
    conf: "conf/check_1602604387.hocon"

Collected 995 files with 0 errors

------------------------------------------------------------------------------------------------------------------------
Metric: "auroc"
                                       scores_valid                                                              scores_test
                                               mean  t_pm t_int_l t_int_h   std                           values        mean  t_pm t_int_l t_int_h   std                           values
model_name feature_name
           embedding_base_128_0600              0.4  0.7    -0.3     1.1 0.5  [0.0 1.0 0.0 0.0 1.0]
           embedding_base_128_0700              0.4  1.1    -0.7     1.5 0.9  [2.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0800              0.8  0.6     0.2     1.4 0.4  [1.0 1.0 1.0 1.0 0.0]
           embedding_base_128_0900              0.6  0.7    -0.1     1.3 0.5  [0.0 1.0 1.0 1.0 0.0]
           embedding_base_128_1000              0.6  0.7    -0.1     1.3 0.5  [1.0 0.0 1.0 1.0 0.0]
           embedding_base_128_1100              0.6  1.1    -0.5     1.7 0.9  [0.0 0.0 1.0 2.0 0.0]
           embedding_base_128_1200              0.0  0.0    -0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_1300              0.6  1.1    -0.5     1.7 0.9  [0.0 1.0 0.0 2.0 0.0]
           embedding_base_128_1400              0.6  0.7    -0.1     1.3 0.5  [1.0 0.0 1.0 1.0 0.0]
           embedding_base_128_1500              0.8  1.0    -0.2     1.8 0.8  [1.0 1.0 0.0 0.0 2.0]
           embedding_base_128_1600              0.8  0.6     0.2     1.4 0.4  [1.0 1.0 0.0 1.0 1.0]
           embedding_base_1300                  1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_base_1400                  1.6  1.7    -0.1     3.3 1.3  [1.0 1.0 1.0 1.0 4.0]
           embedding_base_1500                  1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_base_1600                  1.6  1.7    -0.1     3.3 1.3  [1.0 1.0 4.0 1.0 1.0]
           embedding_hyperbola_0001             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0005             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0010             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0020             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0040             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0080             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0100             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0120             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0200             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0300             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0400             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0500             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0600             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0700             1.4  1.1     0.3     2.5 0.9  [1.0 1.0 3.0 1.0 1.0]
           embedding_hyperbola_0800             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_0900             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1000             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1100             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1200             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1300             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1400             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1500             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_hyperbola_1600             1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0001              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0005              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0010              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0020              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0040              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0080              1.2  0.6     0.6     1.8 0.4  [1.0 1.0 2.0 1.0 1.0]
           embedding_poincare_0100              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0120              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0200              2.2  2.0     0.2     4.2 1.6  [4.0 1.0 1.0 1.0 4.0]
           embedding_poincare_0300              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0400              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0500              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0600              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0700              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0800              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_0900              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1000              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1100              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1200              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1300              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1400              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1500              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_poincare_1600              1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0001                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0005                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0010                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0020                1.6  1.7    -0.1     3.3 1.3  [1.0 4.0 1.0 1.0 1.0]
           embedding_sphere_0040                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0080                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0100                1.2  0.6     0.6     1.8 0.4  [1.0 1.0 1.0 2.0 1.0]
           embedding_sphere_0120                1.8  1.6     0.2     3.4 1.3  [1.0 1.0 1.0 4.0 2.0]
           embedding_sphere_0200                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0300                1.2  0.6     0.6     1.8 0.4  [1.0 1.0 1.0 2.0 1.0]
           embedding_sphere_0400                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0500                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0600                1.8  1.4     0.4     3.2 1.1  [1.0 3.0 3.0 1.0 1.0]
           embedding_sphere_0700                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0800                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_0900                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0001            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0005            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0010            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0020            1.4  1.1     0.3     2.5 0.9  [1.0 1.0 1.0 3.0 1.0]
           embedding_sphere_1.4_0040            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0080            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0100            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0120            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0200            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0300            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0400            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0500            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0600            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0700            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1.4_0800            1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1000                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1100                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1200                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1300                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1400                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1500                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_1600                1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0001          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0005          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0010          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0020          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0040          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0080          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0100          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0120          1.6  1.7    -0.1     3.3 1.3  [1.0 1.0 1.0 4.0 1.0]
           embedding_sphere_normw_0200          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0300          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0400          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0500          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0600          1.4  1.1     0.3     2.5 0.9  [1.0 1.0 1.0 1.0 3.0]
           embedding_sphere_normw_0700          1.6  1.7    -0.1     3.3 1.3  [4.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0800          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_0900          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_1000          1.2  0.6     0.6     1.8 0.4  [1.0 1.0 1.0 1.0 2.0]
           embedding_sphere_normw_1100          2.0  1.8     0.2     3.8 1.4  [1.0 1.0 1.0 4.0 3.0]
           embedding_sphere_normw_1200          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_1300          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_1400          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_1500          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]
           embedding_sphere_normw_1600          1.0  0.0     1.0     1.0 0.0  [1.0 1.0 1.0 1.0 1.0]

------------------------------------------------------------------------------------------------------------------------
Metric: "auroc_score_time"
                                       scores_valid                                                 scores_test
                                               mean t_pm t_int_l t_int_h std                 values        mean t_pm t_int_l t_int_h std                 values
model_name feature_name
lgbm       embedding_base_0001                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0005                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0010                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0020                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0040                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0080                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0100                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0120                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0200                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0300                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0001              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0005              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0010              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0020              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0040              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0080              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0100              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0120              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0200              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0300              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0400              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0500              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0600              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0700              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0800              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_0900              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1000              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1100              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1200              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1300              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1400              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1500              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_032_1600              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0400                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0500                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0600                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0001              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0005              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0010              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0020              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0040              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0080              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0100              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0120              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0200              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0300              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0400              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0500              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0600              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0700              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0800              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_0900              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1000              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1100              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1200              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1300              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1400              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1500              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_064_1600              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0700                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0800                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_0900                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_1000                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_1100                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_1200                  0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0001              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0005              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0010              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0020              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0040              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0080              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
           embedding_base_128_0100              0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]         0.0  0.0     0.0     0.0 0.0  [0.0 0.0 0.0 0.0 0.0]
